timestamp,gesture,gesture_id,gesture_confidence,gesture_phase,gesture_vel_x,gesture_vel_y,gesture_vel_z,ee_x,ee_y,ee_z,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,gripper,prev_action,prev_action_id,action,action_id
1764635499.1387074,none,0,0.0,0,0.0,0.0,0.0,0.010832741910012903,-0.02237010612541911,0.7999684126710613,-0.11501411348581314,1.583893060684204,-2.8789801597595215,-0.25526925921440125,-0.44051486253738403,-0.0310410987585783,-0.010266019962728024,move_right,4,move_right,4
1764635499.2389178,none,0,0.0,0,0.0,0.0,0.0,0.009959396284391596,-0.02572911173357164,0.798348168794874,-0.1379183977842331,1.5840137004852295,-2.8789780139923096,-0.2550722360610962,-0.5122660994529724,-0.031035158783197403,-0.01026588212698698,move_right,4,move_right,4
1764635499.3391378,none,0,0.0,0,0.0,0.0,0.0,0.00892876612287106,-0.02883994177397723,0.7965758606416239,-0.16185219585895538,1.5841116905212402,-2.878976345062256,-0.2548409402370453,-0.5814927220344543,-0.03103012405335903,-0.010265723802149296,move_right,4,move_right,4
1764635499.4393601,none,0,0.0,0,0.0,0.0,0.0,0.007748704510038726,-0.03168402828519236,0.7946902754142121,-0.18681904673576355,1.5841830968856812,-2.8789753913879395,-0.25457337498664856,-0.6479171514511108,-0.031025279313325882,-0.01026552077382803,move_right,4,move_right,4
1764635499.539475,none,0,0.0,0,0.0,0.0,0.0,0.006534956693764999,-0.03415265794646154,0.792820411459542,-0.2120707482099533,1.584316372871399,-2.8789749145507812,-0.2543267011642456,-0.7084414958953857,-0.03102267161011696,-0.010265124030411243,move_right,4,move_right,4
1764635499.6397722,none,0,0.0,0,0.0,0.0,0.0,0.006826139525663957,-0.036860970611689775,0.7907982094462559,-0.23934946954250336,1.5869523286819458,-2.8789749145507812,-0.25409355759620667,-0.7683598399162292,-0.031021438539028168,-0.010264593176543713,move_right,4,move_right,4
1764635499.7399592,none,0,0.0,0,0.0,0.0,0.0,0.008580322732846436,-0.039827493027079976,0.7887175787762186,-0.26757746934890747,1.5919517278671265,-2.8789751529693604,-0.2535283863544464,-0.8250553607940674,-0.031009819358587265,-0.010264387354254723,move_right,4,move_right,4
1764635499.8400323,none,0,0.0,0,0.0,0.0,0.0,0.009398654134246022,-0.04249570068397521,0.7867137882775966,-0.29968133568763733,1.5959492921829224,-2.8789753913879395,-0.253066748380661,-0.8770293593406677,-0.030999839305877686,-0.010263989679515362,move_right,4,move_right,4
1764635499.9400663,none,0,0.0,0,0.0,0.0,0.0,0.009699636222423097,-0.044950436079424665,0.7848926230727262,-0.337355375289917,1.5996580123901367,-2.8789756298065186,-0.2526746690273285,-0.9221038222312927,-0.030988190323114395,-0.010263525880873203,move_right,4,move_right,4
1764635500.0401657,none,0,0.0,0,0.0,0.0,0.0,0.010620151920568777,-0.04783348305223939,0.7830708505837342,-0.3820283114910126,1.6050540208816528,-2.8789758682250977,-0.2521253228187561,-0.9643275141716003,-0.030970586463809013,-0.010263060219585896,move_right,4,move_right,4
